File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016017_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-01-17,272878.0,-173.92,176.12,"(-173.92,176.12)",31.2261,86.3081,7449.0881,126.39,176.12,-37.715,-173.92,-48.03
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016033_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-02-02,272956.0,-179.9,179.97,"(-179.9,179.97)",33.0172,86.08,7409.7595,129.79,179.97,-35.98,-179.9,-44.18
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016049_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-02-18,272904.0,-179.82,179.88,"(-179.82,179.88)",-1.9944,70.1503,4921.0685,-32.2,-22.6,-37.4,-48.18,-38.6
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016065_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-03-05,273096.0,-179.87,179.88,"(-179.87,179.88)",53.8378,86.4616,7475.6142,140.52,179.88,54.99,-179.87,-33.03
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016097_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-04-06,273186.0,-179.98,179.98,"(-179.98,179.98)",70.7852,88.0339,7749.9688,160.77,179.98,40.23,-179.98,-11.75
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016113_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-04-22,273164.0,-180.0,179.99,"(-180.0,179.99)",85.0877,113.0235,12774.3019,172.0,179.99,164.56,-180.0,0.97
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016129_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-05-08,273095.0,-180.0,179.99,"(-180.0,179.99)",-80.5695,117.6,13829.7584,12.44,179.99,-170.98,-180.0,-175.6
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016145_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-05-24,273095.0,-179.97,179.97,"(-179.97,179.97)",-108.384,82.59,6821.1122,16.79,179.97,-158.06,-179.97,-162.01
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016161_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-06-09,273023.0,-179.96,179.98,"(-179.96,179.98)",-34.888,83.0457,6896.5902,22.09,179.98,18.51,-179.96,-152.715
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016177_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-06-25,273027.0,-179.98,179.98,"(-179.98,179.98)",-85.5467,88.1641,7772.9048,19.34,179.98,-153.54,-179.98,-157.25
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016193_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-07-11,272965.0,-180.0,179.99,"(-180.0,179.99)",-73.5609,94.5274,8935.4358,15.24,179.99,-156.19,-180.0,-164.12
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016209_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-07-27,272971.0,-180.0,179.99,"(-180.0,179.99)",-20.2016,148.608,22084.3444,169.7,179.99,2.36,-180.0,-176.49
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016225_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-08-12,272963.0,-180.0,179.99,"(-180.0,179.99)",70.1913,85.5678,7321.8482,164.96,179.99,0.4,-180.0,-4.6
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016241_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-08-28,273044.0,-179.85,179.87,"(-179.85,179.87)",75.5013,81.9972,6723.5362,146.56,179.87,136.66,-179.85,-18.62
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016257_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-09-13,272998.0,-179.73,179.82,"(-179.73,179.82)",46.635,81.8426,6698.2059,128.54,179.82,-21.73,-179.73,-31.46
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016273_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-09-29,273036.0,-174.36,176.39,"(-174.36,176.39)",8.2523,79.1588,6266.1153,118.94,176.39,-44.47,-174.36,-45.88
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016289_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-10-15,273071.0,-179.95,171.84,"(-179.95,171.84)",13.7139,84.2871,7104.319,121.18,171.84,-48.78,-179.95,-52.22
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016305_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-10-31,273146.0,-174.29,179.99,"(-174.29,179.99)",51.3472,84.4582,7133.1883,120.62,179.99,113.64,-174.29,-53.34
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016321_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-11-16,272822.0,-174.91,178.66,"(-174.91,178.66)",16.7656,85.5079,7311.5988,116.6,178.66,-51.13,-174.91,-57.28
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016337_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-12-02,272915.0,-174.66,178.84,"(-174.66,178.84)",9.8226,84.5935,7156.0566,118.49,178.84,-54.2,-174.66,-57.0
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2016353_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2016-12-18,272852.0,-179.82,179.99,"(-179.82,179.99)",43.8083,86.0579,7405.961,121.29,179.99,111.33,-179.82,-53.29
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017001_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-01-01,272991.0,-178.28,169.71,"(-178.28,169.71)",61.0388,83.9065,7040.3017,124.37,169.71,121.87,-178.28,-50.62
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017017_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-01-17,273071.0,-175.41,176.82,"(-175.41,176.82)",78.3345,77.5405,6012.5226,129.1,176.82,125.28,-175.41,-29.03
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017033_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-02-02,273128.0,-179.83,179.99,"(-179.83,179.99)",105.3864,61.4173,3772.0819,133.08,143.98,130.57,114.91,125.81
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017049_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-02-18,272964.0,-180.0,179.94,"(-180.0,179.94)",67.9141,84.2949,7105.6355,137.59,179.94,130.34,-180.0,-34.35
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017065_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-03-06,273150.0,-179.91,179.76,"(-179.91,179.76)",72.534,84.6464,7165.0171,143.31,179.76,135.7,-179.91,-28.28
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017081_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-03-22,273129.0,-179.96,179.97,"(-179.96,179.97)",85.7306,83.7188,7008.8319,151.84,179.97,145.0,-179.96,-18.37
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017097_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-04-07,273166.0,-179.99,179.97,"(-179.99,179.97)",105.3012,83.3584,6948.6298,162.9,179.97,157.15,-179.99,-3.42
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017113_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-04-23,273212.0,-180.0,179.99,"(-180.0,179.99)",86.6165,115.435,13325.2297,173.26,179.99,167.46,-180.0,0.34
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017129_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-05-09,273201.0,-180.0,179.99,"(-180.0,179.99)",-39.6841,95.303,9082.6606,16.75,179.99,12.67,-180.0,-163.76
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017145_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-05-25,273122.0,-179.91,179.72,"(-179.91,179.72)",-87.6771,87.0044,7569.7693,14.48,179.72,-157.07,-179.91,-160.82
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017161_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-06-10,273133.0,-179.83,179.79,"(-179.83,179.79)",-73.2039,88.2868,7794.5668,22.81,179.79,-147.47,-179.83,-154.91
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017177_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-06-26,273018.0,-180.0,179.96,"(-180.0,179.96)",-59.2827,90.6014,8208.6056,20.76,179.96,16.77,-180.0,-156.9
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017193_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-07-12,272984.0,-179.97,179.99,"(-179.97,179.99)",-42.6065,88.3904,7812.8581,16.59,179.99,12.68,-179.97,-163.84
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017209_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-07-28,273040.0,-180.0,179.99,"(-180.0,179.99)",-32.0681,116.7523,13631.0956,7.27,179.99,3.22,-180.0,-172.13
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017225_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-08-13,273074.0,-179.94,179.9,"(-179.94,179.9)",105.4999,80.6376,6502.4227,163.46,179.9,160.33,-179.94,-1.86
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017241_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-08-29,273049.0,-179.59,179.83,"(-179.59,179.83)",34.2708,80.5507,6488.4213,144.53,179.83,-19.49,-179.59,-22.37
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017257_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-09-14,273029.0,-179.91,179.89,"(-179.91,179.89)",76.9466,81.1865,6591.2442,135.7,179.89,133.1,-179.91,-31.47
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017273_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-09-30,273136.0,-170.5,177.69,"(-170.5,177.69)",119.2915,40.1652,1613.2453,131.47,139.24,129.53,118.55,126.29
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017289_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-10-16,273147.0,-179.9,169.53,"(-179.9,169.53)",-10.4534,73.1631,5352.8348,-43.7,-31.22,-50.16,-64.57,-52.05
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017305_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-11-01,273222.0,-173.36,179.22,"(-173.36,179.22)",55.2662,84.5013,7140.4708,120.89,179.22,118.08,-173.36,-54.49
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017321_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-11-17,273028.0,-174.79,177.87,"(-174.79,177.87)",25.5802,86.999,7568.8294,117.66,177.87,-54.65,-174.79,-56.58
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017337_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-12-03,273196.0,-173.91,179.26,"(-173.91,179.26)",-5.7458,78.3469,6138.2306,116.52,179.26,-54.12,-173.91,-56.08
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2017353_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2017-12-19,273086.0,-179.92,179.89,"(-179.92,179.89)",24.7243,86.5558,7491.8984,120.82,179.89,-51.63,-179.92,-53.08
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018001_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-01-01,273068.0,-179.38,170.26,"(-179.38,170.26)",33.2094,87.8278,7713.715,123.78,170.26,-38.22,-179.38,-52.34
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018017_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-01-17,272951.0,-176.36,174.07,"(-176.36,174.07)",36.9529,87.8341,7714.8241,127.0,174.07,-1.66,-176.36,-49.82
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018033_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-02-02,273001.0,-172.58,178.5,"(-172.58,178.5)",62.1528,85.2926,7274.8334,132.28,178.5,128.39,-172.58,-42.77
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018049_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-02-18,273013.0,-179.98,179.99,"(-179.98,179.99)",35.1773,86.3025,7448.127,134.4,179.99,-36.36,-179.98,-40.54
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018065_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-03-06,273199.0,-176.86,173.1,"(-176.86,173.1)",124.171,54.906,3014.6658,144.9,150.23,143.7,135.69,141.21
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018081_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-03-22,273061.0,-179.97,179.99,"(-179.97,179.99)",72.7313,87.1297,7591.5815,148.95,179.99,140.35,-179.97,-27.82
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018097_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-04-07,273108.0,-179.94,179.98,"(-179.94,179.98)",113.0698,79.7428,6358.9196,163.08,179.98,158.2,-179.94,8.49
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018113_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-04-23,273106.0,-180.0,179.99,"(-180.0,179.99)",89.2663,94.004,8836.7532,171.16,179.99,161.41,-180.0,-5.97
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018129_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-05-09,273188.0,-180.0,179.99,"(-180.0,179.99)",-31.5492,110.8349,12284.3834,12.15,179.99,5.17,-180.0,-170.79
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018145_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-05-25,273025.0,-180.0,179.99,"(-180.0,179.99)",-55.9637,93.881,8813.6486,18.56,179.99,13.32,-180.0,-159.91
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018161_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-06-10,273126.0,-179.95,179.94,"(-179.95,179.94)",-64.7152,90.3406,8161.4266,22.27,179.94,17.655,-179.95,-155.78
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018177_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-06-26,273143.0,-179.98,179.9,"(-179.98,179.9)",-18.7101,73.3281,5377.0072,20.49,25.93,19.0,11.5,16.86
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018193_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-07-12,273086.0,-179.99,179.98,"(-179.99,179.98)",-101.5728,88.057,7754.0437,13.38,179.98,-161.01,-179.99,-166.46
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018209_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-07-28,273048.0,-180.0,179.99,"(-180.0,179.99)",-36.1226,130.4757,17023.9053,9.69,179.99,4.79,-180.0,-174.95
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018225_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-08-13,273010.0,-180.0,179.98,"(-180.0,179.98)",70.8112,88.3286,7801.948,164.48,179.98,-1.84,-180.0,-10.09
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018241_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-08-29,273024.0,-179.75,179.55,"(-179.75,179.55)",68.9061,82.6321,6828.0691,143.75,179.55,138.51,-179.75,-21.54
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018257_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-09-14,272936.0,-168.47,179.3,"(-168.47,179.3)",-7.7012,61.9963,3843.5427,-32.48,-25.88,-34.72,-42.8,-36.88
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018273_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-09-30,273047.0,-179.34,179.76,"(-179.34,179.76)",36.1615,85.911,7380.703,127.69,179.76,-37.91,-179.34,-44.41
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018289_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-10-16,273139.0,-175.38,173.57,"(-175.38,173.57)",98.0187,61.7708,3815.6354,124.88,130.95,123.01,114.76,120.83
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018305_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-11-01,272988.0,-179.98,179.83,"(-179.98,179.83)",33.2639,86.6768,7512.8725,117.86,179.83,110.64,-179.98,-54.75
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018321_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-11-17,273189.0,-174.64,178.82,"(-174.64,178.82)",36.1939,87.1167,7589.3163,117.84,178.82,112.74,-174.64,-56.42
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018337_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-12-03,273055.0,-173.99,178.64,"(-173.99,178.64)",50.5779,85.3142,7278.5082,119.06,178.64,117.24,-173.99,-55.48
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2018353_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2018-12-19,273323.0,-179.96,179.99,"(-179.96,179.99)",19.7858,86.3837,7462.1401,120.06,179.99,-50.58,-179.96,-55.63
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019001_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-01-01,273131.0,-179.06,171.11,"(-179.06,171.11)",43.9439,87.0986,7586.1681,123.67,171.11,116.86,-179.06,-51.79
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019017_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-01-17,273148.0,-175.26,174.95,"(-175.26,174.95)",51.1042,86.2885,7445.7014,127.06,174.95,123.62,-175.26,-46.85
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019033_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-02-02,272937.0,-171.56,177.47,"(-171.56,177.47)",-1.8712,73.8611,5455.4653,-33.25,-17.28,-42.76,-59.86,-43.93
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019049_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-02-18,272314.0,-180.0,179.91,"(-180.0,179.91)",47.6096,87.0763,7582.2805,134.4,179.91,87.06,-180.0,-39.74
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019065_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-03-06,273087.0,-179.93,179.83,"(-179.93,179.83)",37.0523,85.7153,7347.1086,140.11,179.83,-29.28,-179.93,-34.55
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019081_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-03-22,273165.0,-180.0,179.91,"(-180.0,179.91)",95.4919,81.8233,6695.0467,152.1,179.91,147.79,-180.0,-21.37
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019097_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-04-07,273139.0,-179.98,179.99,"(-179.98,179.99)",89.2166,86.7836,7531.3851,162.86,179.99,155.75,-179.98,-11.34
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019113_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-04-23,273211.0,-180.0,179.99,"(-180.0,179.99)",95.401,99.1983,9840.2936,171.74,179.99,165.07,-180.0,2.59
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019129_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-05-09,273154.0,-180.0,179.99,"(-180.0,179.99)",-83.2832,114.9724,13218.6433,10.21,179.99,-166.73,-180.0,-171.65
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019145_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-05-25,273160.0,-180.0,179.99,"(-180.0,179.99)",-38.0663,93.8183,8801.8732,19.74,179.99,16.29,-180.0,-158.82
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019161_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-06-10,272988.0,-179.91,179.99,"(-179.91,179.99)",-87.877,87.9317,7731.9759,19.61,179.99,-152.8,-179.91,-155.99
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019177_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-06-26,273096.0,-167.86,173.8,"(-167.86,173.8)",-72.5747,86.3402,7454.6259,19.47,173.8,-148.82,-167.86,-153.19
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019193_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-07-12,273011.0,-179.99,179.99,"(-179.99,179.99)",-88.8642,95.8584,9188.8292,14.74,179.99,-160.41,-179.99,-165.01
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019209_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-07-28,272994.0,-179.99,179.98,"(-179.99,179.98)",16.439,93.4121,8725.8157,7.21,19.27,1.63,-12.62,-0.84
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019225_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-08-13,273006.0,-179.97,179.98,"(-179.97,179.98)",74.6313,86.8036,7534.8674,164.64,179.98,-2.04,-179.97,-6.88
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019241_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-08-29,273040.0,-180.0,179.86,"(-180.0,179.86)",100.5941,80.5235,6484.0369,156.27,179.86,154.45,-180.0,-12.6
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019257_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-09-14,272925.0,-176.69,163.07,"(-176.69,163.07)",38.899,83.1201,6908.9496,133.07,163.07,-29.34,-176.69,-35.66
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019273_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-09-30,272894.0,-52.41,148.56,"(-52.41,148.56)",-4.4529,71.7347,5145.8658,-39.93,-32.81,-42.26,-50.97,-44.76
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019289_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-10-16,273128.0,-66.78,136.42,"(-66.78,136.42)",56.4696,82.7538,6848.1839,121.27,136.42,119.96,-66.78,-50.07
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019305_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-11-01,273020.0,-179.86,179.88,"(-179.86,179.88)",-2.9996,78.3543,6139.3963,115.75,179.88,-51.63,-179.86,-54.78
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019321_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-11-17,273128.0,-174.51,177.88,"(-174.51,177.88)",76.6923,74.5868,5563.189,119.83,152.96,118.13,63.51,97.26
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019337_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-12-03,272993.0,-174.12,179.16,"(-174.12,179.16)",55.1005,84.0534,7064.9705,120.34,179.16,116.64,-174.12,-54.78
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2019353_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2019-12-19,273005.0,-179.85,179.98,"(-179.85,179.98)",-4.3887,78.1895,6113.5922,118.75,179.98,-52.68,-179.85,-53.81
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2020001_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2020-01-01,273017.0,-178.46,171.68,"(-178.46,171.68)",7.3488,83.4802,6968.9439,122.28,171.68,-51.95,-178.46,-53.51
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2020017_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2020-01-17,272902.0,-174.83,175.32,"(-174.83,175.32)",22.0325,86.9136,7553.9777,128.45,175.32,-46.66,-174.83,-49.95
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2020033_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2020-02-02,273022.0,-170.78,176.78,"(-170.78,176.78)",85.0707,77.6204,6024.9339,131.87,176.78,130.17,-170.78,-41.23
MOD13A1_006__500m_16_days_relative_azimuth_angle_doy2020049_aid0001,_500m_16_days_relative_azimuth_angle,aid0001,2020-02-18,272906.0,-179.75,179.24,"(-179.75,179.24)",84.4551,81.3976,6625.5627,138.89,179.24,137.12,-179.75,-36.73
